,Comentarios,Depresivo,TweetPre,Idioma
1804,me duele el cerebro https://t.co/HF9sJaMAfc,0,duele cerebro,es
1805,"1 de noviembre
🌸Under My Skin, USUI Iroha
🍃Excelente, maravilloso, exquisito, espectacular. El arte de Iroha es una maravilla visual, y su forma de narrar y de mostrarnos lo que los personajes sienten, ufff. Léanlo por favor. 
https://t.co/S3OniuVQAt",0,noviembre under my skin usui iroha excelente maravilloso exquisito espectacular arte iroha maravilla visual forma narrar mostrarnos personajes sienten ufff leanlo favor,es
1806,@salomee200609 Pero entonces cuando es el examen,0,entonces examen,es
1807,"@LeydiMa22962533 ¡Es hoy! 
Wakanda será por siempre, pero la espera no. 
#PanteraNegra: Wakanda Por Siempre ya está en cines. 
Consigue tus tickets ahora 👇",0,hoy wakanda serum siempre espera panteranegra wakanda siempre cines consigue ticket ahora,es
1808,@PXDOFUCKER j-jeh... te parece jugar a un juego de bienvenida n-niñita?... s-si quieres.. puedes venir a un lugar más privado~ 💙,0,jeh parece jugar juego bienvenida n ninita s si quieres puedes venir lugar ma privado,es
1809,Tener sesión de depilación es algo que me pone de tan pero tan mal humor y es un turno que yo misma saco 😅,0,tener sesion depilacion pone tan tan mal humor turno misma saco,es
1810,"Cuando te miro
No caben en mi pecho tantos latidos",0,miro caben pecho tantos latidos,es
1811,Ella es la mujer víctima de éste delincuente. https://t.co/df0KZnnl8W,0,mujer victima delincuente,es
1812,"@Russiamo9 ¡Es hoy! 
Wakanda será por siempre, pero la espera no. 
#PanteraNegra: Wakanda Por Siempre ya está en cines. 
Consigue tus tickets ahora 👇",0,hoy wakanda serum siempre espera panteranegra wakanda siempre cines consigue ticket ahora,es
1813,@domingo87627346 @jguaido Ahora  a Guaido  le dicen pendejo y guevon también,0,ahora guaido dicen pendejo guevon tambien,es
1814,"@PLinero No sé quién lo ganará. Pero mi favorito, por el viejo aprecio a la camiseta verde amarela, el respeto por sus legendarias estrellas y el americanismo emocional, es Brasil.",0,ganara favorito viejo aprecio camiseta verde amarela respeto legendarias estrellas americanismo emocional brasil,es
1816,"@Paul_Tenorio Bensema 0tro día tocandose los güevo$ ?
😳😳😳",0,bensema tro dia tocandose guevo,es
1817,Gracias a Dios ya te olvidé,0,gracias dios olvide,es
1818,@LeonelFernandez El heredero de la republica dominicana buen ladronaso,0,heredero republica dominicana buen ladronaso,es
1819,🔔 Libros de psicología: los 45 libros sobre psicología más vendidos y recomendados de la historia... https://t.co/4gdtGVe7xK,0,libros psicologia libros psicologia ma vendidos recomendados historia,es
1821,"📍DATOS PROVINCIA DE BUENOS AIRES.
📊DEMANDA: Inmuebles vendidos en los últimos 10 años.
🏘️ACUMULADO ANUAL de Escrituras Compraventa e Hipotecas.
🖋️Fuente: Colegio de Escribanos PBA
📆*Septiembre 2022
#PozziInmobiliaria #PartidodeTigre #FernandoPozziyAsociado https://t.co/wEEz9SrYzN",0,datos provincia buenos aire demanda inmuebles vendidos ultimos ano acumulado anual escrituras compraventa hipotecas fuente colegio escribanos pba septiembre pozziinmobiliaria partidodetigre fernandopozziyasociado,es
1823,"#Fernando “N”, el chofer que conducía el #taxi del que se arrojó #LidiaGabriela, fue #detenido.
Lee más aquí: https://t.co/g9b4v8Avr5",0,fernando n chofer conducia taxi arrojo lidiagabriela detenido lee ma aqui,es
1826,@g_v_m @abrahamendieta Hablas de López y sus croqueteros evidentemente.,0,hablas lopez croqueteros evidentemente,es
1827,apaguese mae,0,apaguese mae,es
1828,@SanWicente La cueva de Alibaba ....,0,cueva alibaba,es
1829,@educaymejora @NicolasMaduro @Redi_andes BDALA-799 venceremos,0,bdala venceremos,es
1830,Mono es el mejor mixtape de la historia sé que te voy a amar índigo pero el nivel esta muy alto tú vas a ser un album pero esta el nivel altísimo,0,mono mejor mixtape historia voy amar indigo nivel alto va ser album nivel altisimo,es
1832,"Este clima, matecitos y una nueva temporada de the crown😌🙌🏼",0,clima matecitos nueva temporada the crown,es
1833,"Sin energía 🪫👇

😌 Date un descanso de 15 minutos. 
🙆 Estira el cuerpo. 
📵 Desconéctate de la tecnología.",0,energia date descanso minutos estira cuerpo desconectate tecnologia,es
1834,"@PalacioEmilio Ja ja note queda más que seguir defendiendo  a un inepto  como Lasso,y el sigue allí xq el  vice es un mal peor.",0,note queda ma seguir defendiendo inepto lasso sigue alli xq vice mal peor,es
1836,@pomelo_10 Bienvenido JL Gomez a la primera de Racing nuevamente jajaja,0,bienvenido jl gomez primera race nuevamente,es
1837,@BernaldoDQuiros @MachinandLopez @AngelJimenezA @ManhattanManOne @RrdRocio @amiguitotuyo12 @unculemadrid @ardesangres @pincho27779298 @vmiguelito11 @Isma202020 @MiguelGTormo @mnesefilo @asterixhispanic @ferdutilh @dlacalle @Mairela13 @aylobiu @ChusDark @Dana80S @Ana_R0101 @anibal @PODEMOS En teoría esto es en vivo. Mire la hora en la esquina derecha superior de cada foto. https://t.co/YmRc5BuBE4,0,teoria vivo mire hora esquina derecha superior cada foto,es
1842,Que lindo cuando empezar a hacer las cosas por cuenta propia 💆🏻‍♀️✨,0,lindo empezar hacer cosas cuenta propia,es
1843,@claudiosavoia Pregúntale a larreta si solo es de izquierda ???? No lloran los muertos la derecha ! Los usa políticamente ! Lamentable lo de ustedes !!!!,0,preguntale larreta si solo izquierda lloran muertos derecha usa politicamente lamentable ustedes,es
1844,@Gatoexoticoxd Esta precioso.,0,precioso,es
1846,"que paja, no quiero sentirme así",0,paja quiero sentirme asi,es
1848,@Reycholosimeone Si lo venden por 30 están graves eh?,0,si venden estan graf eh,es
1849,@RealTimeRating La espontánea de Coti tampoco sirvió contra ella. AGUANTE LA TORA 💕,0,espontanea coti tampoco sirvio aguante tora,es
1850,"Tipos de hosting: compartido, VPS y servidor dedicado. https://t.co/AnXjRdEsUe",0,tipos host compartido vps servidor dedicado,es
1851,@randal_bg @franklinfd10 @Jorge_Lemoine27 @TigresdelLicey @LIDOMRD Y eso levantó varias interrogantes pero cuando esté libre buscaré hechos parecidos a los que compartiste.,0,levanto varias interrogantes libre buscare hechos parecidos compartiste,es
1853,Ya quiero que sea mañana la vdd,0,quiero manana vdd,es
1854,"@valentinabz El que no conoce a Dios, a cualquier santo le reza",0,conoce dios cualquier santo reza,es
1855,"Presidente de la República Gabriel boric Font tras la quema de una escuela en la Araucanía 

Son Unos COBARDES No Me Adrementaran",0,presidente republica gabriel boric font tras quema escuela araucania cobardes adrementaran,es
1859,Dios no quiero leer más cosas de gran hermano no entiendo un orto y me chupa 20 huevos!! Todo Twitter asi,0,dios quiero leer ma cosas gran hermano entiendo orto chupa huevos twitter asi,es
1860,"El sufrimiento ha valido la pena. Welcome home, #Yoimiya &lt;3 https://t.co/J4l29BiefY",0,sufrimiento valido pena welcome home yoimiya lt,es
1861,@unaenlaciudad Te irá muy bien !! La constancia da sus frutos. Éxito y bendiciones,0,ira bien constancia da frutos exito bendiciones,es
1863,Crear nuevos servicios o colaborar con especialistas https://t.co/4q3y2gu2U0,0,crear nuevos servicios colaborar especialistas,es
1864,una vez el rímel de mi amiga se enamoro de mi,0,vez rimel amiga enamoro,es
1866,@Egocrata Igual triste que el valor de BTC siga recuperándose. Quería ver una caída estrepitosa y mares de lágrimas porque j0danse criptomonedas!,0,igual triste valor btc siga recuperandose queria ver caida estrepitosa mare lagrimas j danse criptomonedas,es
1868,@vlaniorm_1 Que hijos de puta,0,hijos puta,es
1869,"@ErtitoYere en la página web de kingsleague están todos los participantes, también está casillas",0,pagina web kingsleague estan participantes tambien casillas,es
1874,"Wowww que hermoso cuerpo tengo, me veo sin ropa y digo awww. 
Osea y es hermoso pq puedo moldearlo cmo quiera, pq me mueve y pq puedo dar abrazos",0,wowww hermoso cuerpo veo ropa digo awww osea hermoso pq puedo moldearlo cmo quiera pq mueve pq puedo dar abrazos,es
1876,hace mucho tiempo no tenía un día en el que me saliera absolutamente TODO mal. Aquí llegó,0,hace tiempo tenia dia saliera absolutamente mal aqui llego,es
1878,@mmarialopeez @coviurs No se para que si luego con una bolsita de patatas estas llena🫠,0,si luego bolsita patatas llena,es
1879,Qué bonito es hablar contigo,0,bonito hablar contigo,es
1881,"@UyDevils Bueno, contratar gente capacitada para el puesto no le va a hacer mal a ESPN. Tienen meses de preparación para Agosto 2023 o incluso si quieren meter relator nuevo en 2024.",0,bueno contratar gente capacitada puesto va hacer mal espn me preparacion agosto incluso si quieren meter relator nuevo,es
1882,@luisevivanco @VillaFernando_ El puerco se enojó porque le compararon con los correistas ladrones,0,puerco enojo compararon correistas ladrones,es
1883,Louis William Tomlinson te lo pido espera un poco para anunciar en latam NO TENGO UN PESO PARCE,0,louis william tomlinson pido espera anunciar latam peso parce,es
1884,@eudmed Tenía desconfianza en KF por lo tanto si confiaba en castle y ahora arrepentido.,0,tenia desconfianza kf si confiaba castle ahora arrepentido,es
1885,Asi me he sentido cuando regalé una de @Ron_ZacapaCente a un amigo… https://t.co/X7vK4qVD9J,0,asi regale amigo,es
1887,"#VIDEO | Arantxa Mori revela supuesta excusa de su novio para ver a Giuliana: “Estoy en reuniones políticas”

Arantxa Mori estuvo en “D’ mañana” para agregar más comentarios en torno al presunto romance entre su pareja Eduardo Rimachi y Giuliana Rengifo.👇
https://t.co/bsoIwOnYpP",0,video arantxa mori revela supuesta excusa novio ver giuliana reuniones politicas arantxa mori d manana agregar ma comentarios torno presunto romance pareja eduardo rimachi giuliana rengifo,es
1888,Cuando será el día que el electorado entienda que la derecha solo defiende los intereses de los ricos y sus propios intereses personales ??que para conseguir sus objetivos son capas de cualquier cosa ( golpes de estado) incluso aliarse con patos malos ??.,0,serum dia electorado entienda derecha solo defiende intereses rico propios intereses personales conseguir objetivos capas cualquier cosa golpes incluso aliarse patos malos,es
1891,@VictoriaVilla89 JAJAJAJA eso es secreto 🙊,0,secreto,es
1892,dep españita,0,dep espanita,es
1894,"@JoelErnestoGme2 No, gracias a tí por ser tan inteligente y suspicaz.",0,gracias ser tan inteligente suspicaz,es
1895,@monerohernandez Sí pone en riesgo su autonomía. Quizá seamos ignorantes pero no lame guebos. Hablo por mi.,0,si pone riesgo autonomia quiza ignorantes lame guebos hablo,es
1897,"Y ni hablar de la HORRIBLE calidad de las cámaras y la ubicación tan inútil en las que las colocan, el cajero se pone de espaldas y tienes 0 visibilidad hacia lo que está haciendo, tiene mejor calidad en la imagen el monitor de mi hijo 🤣",0,hablar horrible calidad camaras ubicacion tan inutil colocan cajero pone espaldas visibilidad hacia haciendo mejor calidad imagen monitor hijo,es
1898,no hay cosa q odie mas q tener granos,0,cosa q odie ma q tener granos,es
1899,"MariaJesus, yo también estoy CONSTERNIDO…..jajaja",0,mariajesus tambien consternido,es
1900,"@javierlanari Decile a @gmilman que vaya a la justicia y lo explique, es fácil viste!",0,decile vaya justicia explique facil viste,es
1901,@AudeIdScire Pero que Correos no es una institución xd,0,correos institucion xd,es
1903,Se adelantan las reservas de Navidad... Normal.,0,adelantan reservas navidad normal,es
1905,"@yasma_salome Que linda ella , un precioso detalle 🥰🥰🥰",0,linda precioso detalle,es
1906,la dignidad https://t.co/EpMlu6vZxf,0,dignidad,es
1907,con una mano en el corazon https://t.co/5vS7awJlOO,0,mano corazon,es
1908,"McTOMINAY, EL SALVADOR: el jugador del United evitó el gol olímpico del Aston Villa. 

📺 Mirá la Copa de la Liga por #ESPNenStarPlus https://t.co/U1kUlHzNF0",0,mctominay salvador jugador united evito gol olimpico aston villa mira copa liga espnenstarplus,es
1909,"Jueves feliz de #BienvenidosABordo 🎤💞.
—Mañana mucho más 16:00 hrs x @eltreceoficial. https://t.co/if8resRE6X https://t.co/O3XLOxKxsg",0,jueves feliz bienvenidosabordo manana ma hr x,es
1911,mi meta es q alguien me de su sudadera el 3 de diciembre https://t.co/qx7eHUGScv,0,meta q alguien sudadera diciembre,es
1913,"@dave_munguia @dave_munguia Buen día, te ofrezco una disculpa, continuamos atendiendo tu caso, en breve nos comunicamos contigo del número 800 123 2222. Quedo a tus órdenes por este medio. Mary E.",0,buen dia ofrezco disculpa continuamos atendiendo caso breve comunicamos contigo numero quedo ordenes medio mary,es
1915,"@alejandrorobmx @FelipeCalderon @JorgeRoHe @PartidoMorenaMx @DiputadosMorena @MorenaCiudadMex @PrensaDipMorena @mario_delgado @Claudiashein @Navegaciones @HectorUlisesg @CitlaHM @LaydaSansores No puede hablar de corrupción cuando el #ReyDelCash y su ranfla de rateros corruptos (entre los cuales figura usted) de la cuatrote tienen la administración más opaca de los últimos 28 años, cuando ocultan información de contratos de sus faraónicas y fracasadas obras inutiles",0,puede hablar corrupcion reydelcash ranfla rateros corruptos cuales figura usted cuatrote administracion ma opaca ultimos ano ocultan informacion contratos faraonicas fracasadas obras inutiles,es
1916,"Privadas no creo pero el Edo Venezolano tiene 1empresa que bien administrada exportaría muchos productos terminados la empresa se llama Proesca que consta de al menos 10 plantas 
Pañales Estibas plásticas sacos de raphia jeringas tanques de agua casas plásticas gaveras múltiples https://t.co/3hokTJScrX",0,privadas creo edo venezolano empresa bien administrada exportaria productos terminados empresa llama proesca consta menos plantas panales estibas plasticas sacos raphia jeringas tanques agua casas plasticas gaveras multiple,es
1917,"@estebanavila @SupermaxiEcu Usted se queja de una viveza lamentable, pero de los sorteos truchos no se queja",0,usted queja viveza lamentable sorteos truchos queja,es
1918,Nadie puede opinar lo que no le ha tocado vivir.,0,nadie puede opinar tocado vivir,es
1919,@PanchoOrregoG Deja de hablar huevadas y confundir a la gente ahueonao. Para con tu trabajo para las AFP... pastel...!!!,0,deja hablar huevadas confundir gente ahueonao trabajo afp pastel,es
1920,Esperando la lluvia para mimir,0,esperando lluvia mimir,es
1923,"Si quisiera ponerle q la extraño pero se q es necesario un break, ptmmmm me caga sentir mucho y querer todo@ya aquí yaaa ahorita",0,si quisiera ponerle q extrano q necesario break ptmmm caga sentir querer aqui yaaa ahorita,es
1924,"#Farandula | Al actor mexicano le llevó 16 años llegar hasta donde está, pues el primer papel que interpretó fue un limpiaparabrisas.
https://t.co/O7NJFtZIe1",0,farandula actor mexicano llevo ano llegar pues primer papel interpreto limpiaparabrisas,es
1925,@dete2666 Y personas que le creen a pies juntillas.,0,persona creen pie juntillas,es
1926,"@lenny_140578 ¿Maracay?
por favor, nada de aldeas...

Yo nací  y vivo en Altamira, estudié  en  el Colegio Mater Salvatoris ...

y si tengo 29 años https://t.co/d0AHHkWDv9",0,maracay favor aldeas naci vivo altamira estudie colegio mater salvatoris si ano,es
