,Comentarios,Depresivo,TweetPre,Idioma
510,@_JMMS_ lo que pasa que yo veo que al final es todo p Vox o Unidas Podemos y el PP no va nadie a la manifestación Cs ya no existe y el PSOE no es de centro a quien votamos quien nos va a representar bueno so el PP se aproxima el centro pero menos más el PSOE pero depende del sitio.,0,lo que pasa que yo veo que al final es todo p vox o unidas podemos y el pp no va nadie la manifestacion cs ya no existe y el psoe no es de centro quien votamos quien nos va representar bueno so el pp se aproxima el centro pero menos mas el psoe pero depende del sitio,es
511,@MajolaB @deportesWRADIO Felicidades Majo!,0,felicidades majo,es
512,@NovaCiFi #LlegaElMetalPerdido para la colección 👀,0,llegaelmetalperdido para la coleccion,es
514,@MiguelPoloP no me canso de decirlo jopo jopo la peor basura inepta que hay en el congresoo renuncie pedazo de m....... hagale un favor a la patria,0,no me canso de decirlo jopo jopo la peor basura inepta que hay en el congresoo renuncie pedazo de m hagale un favor la patria,es
515,@IdoloPasionWeb Ah pero si fueese emelec no es legal es corrupción ajjaajj,0,ah pero si fueese emelec no es legal es corrupcion,es
516,Mi red flag es creer que necesito un outfit nuevo para cada evento y ocasión de mi vida,0,mi red flag es creer que necesito un outfit nuevo para cada evento y ocasion de mi vida,es
518,@Rosa82768426 Como te gusta estar támara buenas tardes saludos dese México,0,como te gusta estar tamara buenas tardes saludos dese mexico,es
519,"@So1raca @komaxdd a mi bajar de rango me suda la polla de hecho os estaba trolleando el game, en tal caso te ha rentado a ti 💀",0,mi bajar de rango me suda la polla de hecho os estaba trolleando el game en tal caso te ha rentado ti,es
520,como m hubiera gustado q mis amigas hubieran celebrado conmigo cuando salí negativa en la prueba de…🤫,0,como m hubiera gustado q mis amigas hubieran celebrado conmigo cuando sali negativa en la prueba de,es
521,Boticelli qué número para hacerles chongo a esas bestias https://t.co/I3nwmVmlrD,0,boticelli que numero para hacerles chongo esas bestias,es
524,Presidente Abinader exhorta a la ciudadanía a respaldar el X Censo Nacional de Población y Vivienda https://t.co/DxEYbufYCi,0,presidente abinader exhorta la ciudadania respaldar el x censo nacional de poblacion y vivienda,es
525,"Cuando me disen que los
Hombres no saben cosinar😅",0,cuando me disen que los hombres no saben cosinar,es
526,Cartuchera. https://t.co/maydhChpI3,0,cartuchera,es
527,no más https://t.co/DgbG4BRPtG,0,no mas,es
528,"@AlexLucifen @TheRealDrakan @PaltaConPann @Zilverk ??????? Flaco si eso lo haces en una tienda se le llama robo al consumidor,que mierda decis",0,flaco si eso lo haces en una tienda se le llama robo al consumidor que mierda decis,es
529,@IsaacSanchezES @TeamBocanegra Tirar con fe y te salga David López fuck logic,0,tirar con fe y te salga david lopez fuck logic,es
531,@curiososibz Vaya culo más rico que tienes🤦🤦🤦😋😋😋🤣🤣😉😉😉,0,vaya culo mas rico que tienes,es
532,me dieron limit y no puedo seguir a nadie más :(,0,me dieron limit y no puedo seguir nadie mas,es
533,@IsaSierr_ De acuerdo lokita,0,de acuerdo lokita,es
534,@quehambreTenes @gh2022ok Eh si que asco!!!! Siempre sacándose mocos 🤮🤮🤮,0,eh si que asco siempre sacandose mocos,es
535,@Frank16726439 Qué obra. Si esa Robolución es un fiasco total #CubaPaLaCalle #CubaEstadoFadillo #CubaEsUnaDictadura,0,que obra si esa robolucion es un fiasco total cubapalacalle cubaestadofadillo cubaesunadictadura,es
536,¿Ya salieron los uribistas a decir que el dólar ha comenzado a bajar gracias a las marchas de protesta?,0,ya salieron los uribistas decir que el dolar ha comenzado bajar gracias las marchas de protesta,es
538,Te espero en mis sueños ❤️ https://t.co/4FbgPXvaCk,0,te espero en mis suenos,es
539,"Drogba 🇨🇮 contra el Real Madrid 🇪🇸 

✍️El grone se la metio sin saliba a un viewer en directo para ganarlo. 🔥 https://t.co/lvweXtdrsl",0,drogba contra el real madrid el grone se la metio sin saliba un viewer en directo para ganarlo,es
540,"@ElFranky_ Harán todo lo que quieran, que gasten todo los recursos y que sigan engañando a ciudadanos ingenuos, por decir lo MENOS, con respeto. PERO LAS REFORMAS QUE IMPULSA LA 4T CON EL PUEBLO APOYANDO.!!!!! NO LAS PARA NADIE!!!!!",0,haran todo lo que quieran que gasten todo los recursos y que sigan enganando ciudadanos ingenuos por decir lo menos con respeto pero las reformas que impulsa la t con el pueblo apoyando no las para nadie,es
542,"@mvmi97 @Do0ishi KXKCKCKXK A OJOS CERRADOS DECÍA
¿en serio crees que estaría acá si no supiera como es ésto?, piense un poco miamor",0,kxkckckxk ojos cerrados decia en serio crees que estaria aca si no supiera como es esto piense un poco miamor,es
543,"@pawuwrpoin @DarkKni19951804 Se cree danesa esa asquerosa, de dónde tanto odio si hasta su apellido es mapuche.",0,se cree danesa esa asquerosa de donde tanto odio si hasta su apellido es mapuche,es
544,"Esto también es vergonzoso, para que mentirnos... https://t.co/sNHJ9w0BOm",0,esto tambien es vergonzoso para que mentirnos,es
545,La verdad yo solo tengo Twitter para participar en los sorteos @elonmusk,0,la verdad yo solo tengo twitter para participar en los sorteos,es
546,La música de fondo es lo mejor 😂😂😂😂 https://t.co/AKtdrlg2tq,0,la musica de fondo es lo mejor,es
550,@JeroOrtegaa21 @nayrarodriguezp Con mi amiga no ligues tú,0,con mi amiga no ligues tu,es
551,"@trasgotauro mmmm, tienes ganas de comer cerebros?",0,mmmm tienes ganas de comer cerebros,es
552,"@carlagaleote Yo soy psicóloga y me siento violentada con cada recibo de autónomo, colegio de psicólogos, seguro resp. Civil, gasolina/parking, centro médico, gestión de citas y sobre todo por LEER MONGOLADAS!",0,yo soy psicologa y me siento violentada con cada recibo de autonomo colegio de psicologos seguro resp civil gasolina parking centro medico gestion de citas y sobre todo por leer mongoladas,es
553,Morena mía…🎶🤎,0,morena mia,es
554,@guilledblas @6rafadlt6 eres tú con Guille?,0,eres tu con guille,es
557,menos 4 de 5 ✅ https://t.co/sVIJbaEdxp,0,menos de,es
558,"@glow48961106 ¡Es hoy! 
Wakanda será por siempre, pero la espera no. 
#PanteraNegra: Wakanda Por Siempre ya está en cines. 
Consigue tus tickets ahora 👇",0,es hoy wakanda sera por siempre pero la espera no panteranegra wakanda por siempre ya esta en cines consigue tus tickets ahora,es
560,Mereces quedarte sola por lo mierdas que eres,0,mereces quedarte sola por lo mierdas que eres,es
561,"@SimonMe75760794 ¡Hola, Simón! Por favor envíanos por DM 📩 más detalles de tu pedido para poder ayudarte y para que puedas disfrutar pronto de estos deliciosos corte de carne. ¡Esperamos tu mensaje! https://t.co/2hrV5IGDRH",0,hola simon por favor envianos por dm mas detalles de tu pedido para poder ayudarte y para que puedas disfrutar pronto de estos deliciosos corte de carne esperamos tu mensaje,es
562,Ya empezaron  con las posadas y no me invitan 😪 https://t.co/Grxx5KXHlt,0,ya empezaron con las posadas y no me invitan,es
563,le duele saber q ya no tiene na de mii,0,le duele saber q ya no tiene na de mii,es
564,"@Eduardo_Oliinie ¡Es hoy! 
Wakanda será por siempre, pero la espera no. 
#PanteraNegra: Wakanda Por Siempre ya está en cines. 
Consigue tus tickets ahora 👇",0,es hoy wakanda sera por siempre pero la espera no panteranegra wakanda por siempre ya esta en cines consigue tus tickets ahora,es
565,@Macarena_Olona @vox_es Porque sigues mencionando a vox?? Quieres anunciar que mañana viajas y aún así mencionas a vox…,0,porque sigues mencionando vox quieres anunciar que manana viajas y aun asi mencionas vox,es
566,"No sé, pero prohibir las laptops y tablets para tomar apuntes es un despropósito.

Sobre todo cuando el profesor nada más dicta o habla sin parar y es necesario tomar rápido los apuntes. https://t.co/ue6hoyhniG",0,no se pero prohibir las laptops y tablets para tomar apuntes es un desproposito sobre todo cuando el profesor nada mas dicta o habla sin parar y es necesario tomar rapido los apuntes,es
567,@Yorking73259928 @jesuus_21 Porque el que tengas una experiencia sexual con un hombre no quiere decir que seas gay. Hay que informarse.,0,porque el que tengas una experiencia sexual con un hombre no quiere decir que seas gay hay que informarse,es
569,"Re sii, PEOR  es hacerlo y no avisar 🤣😅 https://t.co/VlA1kb93ZC",0,re sii peor es hacerlo y no avisar,es
570,Pues que penica la verdad https://t.co/0suFkgH8MN,0,pues que penica la verdad,es
571,"Es que me deja más confuso todavía porque encima un mapa es una representación nuestra para darle sentido a las cosas, que arriba, abajo, izquierda y derecha no tienen sentido a nivel planetario o cósmico. Si lo queréis llamar así, ok, pero dadle la vuelta entonces.",0,es que me deja mas confuso todavia porque encima un mapa es una representacion nuestra para darle sentido las cosas que arriba abajo izquierda y derecha no tienen sentido nivel planetario o cosmico si lo quereis llamar asi ok pero dadle la vuelta entonces,es
572,Me gusta está nueva combinación de americanos - italianos. Tons for series.,0,me gusta esta nueva combinacion de americanos italianos tons for series,es
574,banco estas peleas de quinceañera con cuenta fandom https://t.co/KSKlxQPP6y,0,banco estas peleas de quinceanera con cuenta fandom,es
575,@palaallergy @todaboluda Que les dijo?? Eso quiero saberr. No encuentro en ningun lado,0,que les dijo eso quiero saberr no encuentro en ningun lado,es
576,siempre hay una pelorosa https://t.co/I0MN3HfFLR,0,siempre hay una pelorosa,es
578,"@res_korrigans_ No deberías, casi que es por lastima XD.",0,no deberias casi que es por lastima xd,es
583,"@eddievf Yo los veré en el Pal Norte amigo, ni pedo",0,yo los vere en el pal norte amigo ni pedo,es
584,@YenniferG94 @En_jupiter_ Mi mamá cumple ese día🎂,0,mi mama cumple ese dia,es
585,"@IdiazAyuso Veo muchos likes a favor de https://t.co/Tn0pTfjQ0H te preocupes por la huelga,Irán los de siempre haciendo ruido.Espero que no roben en las tiendas,que de robar saben mucho.Los que nos quedamos en casa somos muchos más y te vamos a votar.",0,veo muchos likes favor de te preocupes por la huelga iran los de siempre haciendo ruido espero que no roben en las tiendas que de robar saben mucho los que nos quedamos en casa somos muchos mas y te vamos votar,es
586,@arcadepower_ Lo adoro. Ojala tuviera el dinero para hacerme de mi primer Arcade Stick.,0,lo adoro ojala tuviera el dinero para hacerme de mi primer arcade stick,es
587,@MargaritaRepo Es un hombre de proceder censurable querrás decir.,0,es un hombre de proceder censurable querras decir,es
588,@niestanies Abrazo de vuelta. ✨,0,abrazo de vuelta,es
590,Las mejores series de Disney+ España para ver este día https://t.co/8cFm0UbGrG,0,las mejores series de disney espana para ver este dia,es
591,@ValsMochRawr ah yo pensé que si era un bar de bebidas alcohólicas 🥲,0,ah yo pense que si era un bar de bebidas alcoholicas,es
593,Si me salen los pancitos de anís me caso,0,si me salen los pancitos de anis me caso,es
596,"Si Pio FC tiene un millón de fans, entonces yo soy uno de ellos. 
Si Pio FC tiene cinco fans, yo soy uno de ellos.
Si Pio FC solo tiene un fan, ese soy yo. 
Si el mundo está en contra de Pio FC, entonces yo estoy contra el mundo.
Si Pio FC no tiene ningún fan, es que ya no existo",0,si pio fc tiene un millon de fans entonces yo soy uno de ellos si pio fc tiene cinco fans yo soy uno de ellos si pio fc solo tiene un fan ese soy yo si el mundo esta en contra de pio fc entonces yo estoy contra el mundo si pio fc no tiene ningun fan es que ya no existo,es
600,"@AmarilliTK @_alonso_quijano @Jose__Errasti @PSOE 1. ¿La transición de qué?Es lo q te digo: es una trampa ese planteamiento.Disentir de los roles sociales q se esperan de nosotros al ser hombres o mujeres no es ser trans,es simplemente disentir de esos roles (roles para mí retrógrados e indeseables). Eso no es ser 'trans'. +",0,la transicion de que es lo q te digo es una trampa ese planteamiento disentir de los roles sociales q se esperan de nosotros al ser hombres o mujeres no es ser trans es simplemente disentir de esos roles roles para mi retrogrados e indeseables eso no es ser trans,es
601,@gurudeportivo1 hasta Elon lo sabe quién es el 👻 de la B.🤷‍♂️😅😆🤣 https://t.co/MmPTDBIhGD,0,hasta elon lo sabe quien es el de la b,es
603,@fifaworldcup_es Que México pase al quinto partido 🥹🤞,0,que mexico pase al quinto partido,es
604,@yovsgh @SGyDU_Puebla @AmbientePuebla @eduardorivera01 @MBarbosaMX @CICPue Ponles clavitos😻,0,ponles clavitos,es
605,@andreaaroosas Menos conmigo 😌,0,menos conmigo,es
606,como odio que me vea llorar,0,como odio que me vea llorar,es
610,"@Tv100Magazin Espectacular como siempre sigue asi y no cambies nunca
#ElçinSangu 💃🌹❤️❣️💃
#JekyllVeHyde 🎤🎵🎶🎩
#ŞehirdeKimseYokken 🎭
#ÇöpAdam https://t.co/q6UskmLJnJ",0,espectacular como siempre sigue asi y no cambies nunca elcinsangu jekyllvehyde ehirdekimseyokken copadam,es
611,@EstadisticoBo @diegomiyagui Entonces ya no les pagarán lo que resta del año? No les conviene seguir y que recauden aunque asistencia de público?,0,entonces ya no les pagaran lo que resta del ano no les conviene seguir y que recauden aunque asistencia de publico,es
612,conclusión no os relacionéis con hombres https://t.co/uRBX6kH0Ul,0,conclusion no os relacioneis con hombres,es
613,@juanVictorCas1 En un par de días más el guatemalteco ya lo habrá olvidado. Triste realidad y vergonzosa realidad.,0,en un par de dias mas el guatemalteco ya lo habra olvidado triste realidad y vergonzosa realidad,es
615,"Buena noticia,  la pregunta es ¿cómo? https://t.co/NVchF9Zbgf",0,buena noticia la pregunta es como,es
616,"""En Provincia tenemos expectativas con @Kicillofok , tiene motivos y sobrada gestión de gobierno, es el otro actor junto con Alberto, Massa y CFK que tiene que traccionar el triunfo en el ´23. Kicillof debe ser candidato a gobernador en la Provincia""",0,en provincia tenemos expectativas con tiene motivos y sobrada gestion de gobierno es el otro actor junto con alberto massa y cfk que tiene que traccionar el triunfo en el kicillof debe ser candidato gobernador en la provincia,es
617,@ZenTei51 @SashaBatulin @VAL4K_ @astr4kk @dodo Se publica automáticamente men jsjsj,0,se publica automaticamente men jsjsj,es
618,Linda lluvia para estar acostado viendo series .,0,linda lluvia para estar acostado viendo series,es
622,"Mi rutina se basa en: trabajar, gym, estudiar, se va alternando el orden",0,mi rutina se basa en trabajar gym estudiar se va alternando el orden,es
623,@VistaPedezosa Al de mi salón lo han pegado cerca de 10 con sillas y sigue bien,0,al de mi salon lo han pegado cerca de con sillas y sigue bien,es
624,"@ActualidadRT Jajajaja, sin miedo  es un pendejo este Guaidó",0,sin miedo es un pendejo este guaido,es
626,"tengo invitación para el show de Acru, pero no sé, estoy más para un Eladio Carrion bien picado",0,tengo invitacion para el show de acru pero no se estoy mas para un eladio carrion bien picado,es
628,¡Conecta conmigo en TikTok Now y obtén hasta €7  en recompensas! https://t.co/UocPhXLE80,0,conecta conmigo en tiktok now y obten hasta en recompensas,es
629,@carolinaroda_ literalmente llevo media hora pensando en qué nombre de op le puedo poner,0,literalmente llevo media hora pensando en que nombre de op le puedo poner,es
630,"Es triste perder nuestros símbolos, pues de esa manera se va desgranando nuestra identidad como nación 
Gracias por recordarlo Eduardo! https://t.co/Iish8jcz0j",0,es triste perder nuestros simbolos pues de esa manera se va desgranando nuestra identidad como nacion gracias por recordarlo eduardo,es
633,"@Aaron98BO2 @ValentinPadu @InfoSevillismo @AcunaMarcos17 Telles ayer fue uno de los más entregados sabiendo que puede lesionarse y quedarse sin mundial, pero los demás?? De los argentinos lamela fue el único que no se borró",0,telles ayer fue uno de los mas entregados sabiendo que puede lesionarse y quedarse sin mundial pero los demas de los argentinos lamela fue el unico que no se borro,es
634,@ArizZPersonaje No hay croquetas por pendejo.,0,no hay croquetas por pendejo,es
635,"“ya no vives conmigo, pero vives en mí”",0,ya no vives conmigo pero vives en mi,es
636,En fin esto mañana en murmuro murmuro en vernacular institute gracias a los seres de sonido que están haciendo esto https://t.co/TfZ1zs15gj,0,en fin esto manana en murmuro murmuro en vernacular institute gracias los seres de sonido que estan haciendo esto,es
638,"@Grouchito @BAtipico Tiene beneficios fiscales a partir de los 55 años (creo) y funciona como un seguro que puede usarse para planificar la herencia. Como desventaja pueden haber pérdidas si se rescata, los intereses no son elevados y no constituye un derecho heredable.",0,tiene beneficios fiscales partir de los anos creo y funciona como un seguro que puede usarse para planificar la herencia como desventaja pueden haber perdidas si se rescata los intereses no son elevados y no constituye un derecho heredable,es
639,Los disfraces perfectos no exis… 😳 https://t.co/iRBXQitSEC,0,los disfraces perfectos no exis,es
640,♻️ Importancia de la familia: cuál es el valor de la familia actual en la sociedad y las personas... https://t.co/h1dWrvn6b3,0,importancia de la familia cual es el valor de la familia actual en la sociedad y las personas,es
641,@ghitis Los ladrones de siemprw,0,los ladrones de siemprw,es
642,@irrsee_ Nunca salimos del horroroso Tuiter.,0,nunca salimos del horroroso tuiter,es
646,"@_tzzk Mira que ya tengo el artbook y me parece precioso, pero es que necesito 20 de esta mangaka...😍",0,mira que ya tengo el artbook y me parece precioso pero es que necesito de esta mangaka,es
650,"🟢Actualización🟢: 
- El buen ojo de uno de nuestros amigos detectó la hora de la noticia en la web del diario @latercera a las 13:55 pm del 09/NOV 
- Lo anterior lo posiciona como el medio que creó la mentira.
- El periodista responsable de la noticia es Victor Rivera https://t.co/DNeGA5IpXz",0,actualizacion el buen ojo de uno de nuestros amigos detecto la hora de la noticia en la web del diario las pm del nov lo anterior lo posiciona como el medio que creo la mentira el periodista responsable de la noticia es victor rivera,es
651,"Charco que veo, charco que le meto el pie ×8272826 vez",0,charco que veo charco que le meto el pie vez,es
652,Lo de sabaly que sea tan malo que es? #RealBetis,0,lo de sabaly que sea tan malo que es realbetis,es
653,Cada indirecta se tiran con las notas de ig jajajaja,0,cada indirecta se tiran con las notas de ig,es
655,"@ninisv0mit cuando hize esta cuenta, empecé a seguir a vktwt para ver contenido pero me empezaron a bloquear por ser de shtwt lol",0,cuando hize esta cuenta empece seguir vktwt para ver contenido pero me empezaron bloquear por ser de shtwt lol,es
657,Ojala algún día nos volvamos a topar,0,ojala algun dia nos volvamos topar,es
658,@peloalderete Es el que hizo el gol de la euro? 🤔,0,es el que hizo el gol de la euro,es
659,Minialcaldías llevan servicios a miles de ciudadanos en Santo Domingo Este https://t.co/ksU1CUztIh,0,minialcaldias llevan servicios miles de ciudadanos en santo domingo este,es
660,"Cristiano Ronaldo, delantero del Manchester United, encabeza la lista de jugadores que Portugal llevará al Mundial de Qatar.
#ElPaísHN #Qatarworldcup2022 #Portugal 

Más detalles aquí 👇
https://t.co/3CntUQwdJp https://t.co/oqQJZIFoCx",0,cristiano ronaldo delantero del manchester united encabeza la lista de jugadores que portugal llevara al mundial de qatar elpaishn qatarworldcup portugal mas detalles aqui,es
661,"@thvuarmy__ No lo sé mae, sigo teniendo vergüenza por ese segundo lugar.",0,no lo se mae sigo teniendo verguenza por ese segundo lugar,es
662,vaya puta mierda de dia que llevo de verdad,0,vaya puta mierda de dia que llevo de verdad,es
663,"@birdmancr No no para nada, asi se negocea entre partidos, es como el ctrl-c, ctrl-v; asi se negocea en el mundo 🤷🏾‍♂️🤷🏾‍♂️🤷🏾‍♂️",0,no no para nada asi se negocea entre partidos es como el ctrl c ctrl v asi se negocea en el mundo,es
664,"Me acuerdo como ahora,y no vi a lo defensores decir nada. https://t.co/8kOJOvAoVt",0,me acuerdo como ahora y no vi lo defensores decir nada,es
667,@castellanorural @tomascasascm Ella también es gallega,0,ella tambien es gallega,es
